Datum,Region,Kundenpünktlichkeit KPP,KPP FV,KPP RV,KAP,KAP FV,KAP RV
2022-01-23,RSD,97.1673931763645,96.8824906694295,97.5180615785975,97.7775577965629,97.9081093945916,97.6516255958228
2022-01-23,RWT,96.1916027081384,95.4236340921712,97.4963515587708,96.6128265463202,95.8058716587177,97.8482601722626
2022-01-16,NETZ,96.2733520250306,94.2965628956794,97.8452163915786,97.0009653652794,95.0435238857656,98.3239312996021
2022-01-16,RME,96.3285638377535,94.9016651086213,98.1393113222827,96.7779419155848,95.5012292884189,98.1561419527456
2022-01-16,RWT,94.956877267424,94.4159553279115,95.8670162445458,95.5896290427594,95.2674870727174,96.0805263006163
2022-01-07,ROT,95.7567463349146,91.6012908936421,97.1784735124323,96.2610694770033,92.8752740391568,97.2660857751783
2022-01-29,RME,96.6693768004447,94.9645697970313,98.8302771316651,96.9635066234429,95.2834182961181,98.7860295318768
2022-02-03,NETZ,93.5652507668854,89.8886700311382,95.8886784877507,94.0397695902461,90.3856960229181,96.1422539936036
2022-01-06,NETZ,95.3050666262391,93.1582626044721,96.6541618769414,95.8423001843663,93.8346405714239,96.9902251662582
2022-01-06,RSD,96.3608045769338,95.0560661277337,97.7103726835831,96.7858932698327,95.4215466635777,98.0259327021336
2022-01-30,RSD,92.3298570917339,88.7687406217426,96.7722731821804,93.4931878711627,90.54803814581,96.3544771121934
2022-02-01,NETZ,91.1521841077566,87.5557867385145,93.4345934860982,91.9615057293843,88.5296181589416,93.9401520316802
2022-02-01,RME,89.9539093148679,87.1973372016969,92.7793451178091,90.3548140416985,87.9152053979521,92.6360880638402
2022-02-01,ROT,92.2396589417014,86.456466637586,94.2348741746551,93.4126174488834,87.9719530336744,95.0438128516785
2022-02-01,RWT,89.3923397876127,88.8176462590224,90.1774523966236,89.8189990385724,89.3881143151062,90.3827454166435
2022-01-31,RWT,84.4257946073272,81.6167553725991,88.2796780726196,85.5808704056483,83.1370906521733,88.7642076044185
2022-01-20,NETZ,91.8271918578634,89.6374897284449,93.216505185199,92.1466816588775,89.7882880785307,93.511181892845
2022-01-20,RME,92.104794575723,90.4124647686111,93.7804780235225,92.3687200625567,90.7850193793693,93.8038704015365
2022-01-27,ROT,96.1895324724473,91.0355534632642,97.9622339701318,96.8573865280363,91.721831910993,98.3976823069906
2022-01-28,RME,93.9779933733002,92.6876224965284,95.3085052996868,94.7201369603139,94.0548395595784,95.3450426818602
2022-01-28,RWT,92.0437034028043,91.7850142648309,92.3946801172619,92.693708553612,92.4692266772152,92.9869143292109
2022-01-19,NETZ,94.8108251524209,92.0974820686838,96.5423612052466,95.2222122451012,92.7222664175652,96.6708890880984
2022-01-19,RME,93.6563241175417,91.9161526761411,95.3872780635793,93.9869804799663,92.4411824541208,95.3927475629075
2022-02-04,ROT,95.3996812995536,90.5646140377225,97.0752637393644,96.0119073837869,91.3264203808492,97.4307229088175
2022-02-04,RSD,91.9010737407538,92.481137412964,91.2980677396217,92.5659519576076,92.9348098769485,92.2248684593762
2022-01-12,RME,92.8537090404405,90.8079387385143,94.9006789113163,93.5386655561231,92.0095291679255,94.9312592437534
2022-01-21,RSD,93.361025072564,92.1061142353764,94.6775738973295,93.6689298688427,92.4378967870552,94.8168163809935
2022-01-23,RME,96.5344301232132,94.8708137662203,98.634954975636,97.097892806947,95.6018971297036,98.6974716471694
2022-01-22,NETZ,96.7840944541443,95.1822501581001,98.0531012925527,97.2619756222919,95.7312678150713,98.289088240198
2022-01-22,RME,96.3141703084914,94.9523308122905,98.0523360674735,96.8171879482868,95.6098109717744,98.1303729698449
2022-01-22,RSD,93.5779346805198,93.90711344311,93.1735875625683,94.5916914445379,94.9220763393601,94.2725888509879
2022-02-07,ROT,93.4562302715934,89.8427438504161,94.6944173302628,94.0947846785641,90.7023735497489,95.1093493919471
2022-02-07,RSD,92.8345578960665,91.122439865245,94.6297666869593,93.505833222995,91.8363768508328,95.0538178736308
2022-02-09,RME,92.9313341379862,92.0168149967328,93.8414850020814,93.3193560258092,92.3857718134067,94.1704294585026
2022-02-09,RSD,91.9636976977021,90.0526616124991,93.9718707838164,93.1049824149085,91.66615924945,94.4394921394205
2022-01-14,RME,86.5482308447698,80.7631692047007,92.3176401380967,87.6675775105979,82.0950038863061,92.7572770471174
2022-01-14,RWT,86.2628915590313,84.6475625725358,88.6043087151043,87.3471720806441,85.6909374551273,89.6624416562858
2022-01-15,RME,95.589988930877,93.995115985517,97.6188846749388,95.8006484177319,94.0151608943648,97.746668909957
2022-02-03,RME,90.0610439965275,87.8033510256768,92.2767241227913,90.5935143265459,88.7660304628345,92.2300496284693
2022-02-03,RWT,89.9373779783608,88.6801844846885,91.7315396431469,90.1160584546438,88.7352110134437,92.0185672797106
2022-02-02,RSD,81.8563019625657,79.4224627244238,84.3649212637553,82.1345142676342,78.4074260918329,85.5953555441506
2022-02-10,NETZ,93.169736561496,90.7687159617425,94.7070949435526,93.5821274631975,91.3246652598918,94.8956984253688
2022-02-06,RWT,94.9046376086637,95.3122362823606,94.2363873659739,94.9549066887174,95.2323046217335,94.5409994563022
2022-01-25,NETZ,94.4295686738796,91.8190649428854,96.1043207024577,94.9545832105214,92.5154040923832,96.3790432925281
2022-01-25,ROT,95.032447935447,90.1268760642104,96.7188771218076,95.4662265440257,90.7602289405487,96.8776234997263
2022-02-11,NETZ,90.8440980055496,87.4050770669916,93.0241470089396,91.3183089938719,87.9325038359692,93.2726115002325
2022-02-11,RSD,92.4359540961863,91.1428810763348,93.7979397159965,93.3533440702547,92.8560705892832,93.8156166527426
2022-02-05,NETZ,95.9505180678722,93.681896529672,97.738691734859,96.6302188434303,94.4789956230095,98.0690379664091
2022-02-05,ROT,97.840605203761,95.1887257936241,99.0508521763439,98.2999321246176,95.9522095435059,99.1836930142494
2022-02-14,RME,90.7286636971237,87.6607470452793,93.7716638641518,91.119649277431,88.0563740529043,93.9052634050142
2022-02-14,RWT,88.004753769907,87.3735867842548,88.9120446317117,88.4447781608893,87.9075775150172,89.1907886709215
2022-01-26,ROT,94.796909418261,90.1121999810344,96.4229670691382,95.5227261486991,90.9818589405471,96.8909582523589
2022-02-04,NETZ,93.8947313896505,90.924722167145,95.8014769584888,94.5690525514789,91.9767010529588,96.0792756584586
2022-02-04,RME,92.1924751286613,89.8113468203476,94.6271329080372,93.0039537499711,91.2552346551785,94.6194146381908
2022-02-04,RWT,92.3286189916586,92.2568744458581,92.4313923121098,92.9785663190369,93.2225722810513,92.642468229996
2022-02-13,RSD,84.097673572172,80.6568535265944,87.6192768816621,88.1449485373341,84.4545857821483,91.1203925760951
2022-02-12,RSD,93.2273482742246,91.0779471416861,95.7228819676574,94.8316190970586,93.8907174851916,95.6756681787065
2022-01-28,NETZ,94.070020731268,92.4230812232775,95.1179868115357,94.5846478384051,93.1902513128027,95.3909209827323
2022-01-28,ROT,94.6783100376693,92.4996158177834,95.4306621398139,95.0874878178515,92.9366066364684,95.735574703529
2022-01-27,RSD,94.8845149891103,93.5967197284048,96.2497492183487,95.138737218811,93.8279764873806,96.3618374614434
2022-02-15,ROT,96.0651665107312,92.8031595353592,97.1842667642322,96.5937162230667,93.6736750629,97.4647828339207
2022-02-08,RME,90.1688534571391,88.2412546884413,92.0896582247771,91.0924937403825,89.4321866394984,92.5996245996789
2022-02-08,RSD,93.3263366392789,94.4179922327152,92.1959294348644,94.2583955070978,94.4318472804735,94.0975469817532
2022-01-29,RSD,93.4996075838827,93.5919642964163,93.3870009638878,93.6580404269719,92.6519301177754,94.6279470016136
2022-02-16,NETZ,91.2503564308679,87.1156060079368,93.8514251809662,91.7236039196545,87.6905042818123,94.0327399991331
2022-02-16,RSD,85.8675564199571,86.3351299726128,85.3902266353657,87.4872808937265,86.7661813702781,88.1576119418515
2022-02-10,RME,92.8323499786095,90.9390954165812,94.7200624202061,93.0796660519266,91.3889310925757,94.6223758970597
2022-02-10,RWT,89.2782098044312,88.957941337821,89.7390587543701,89.8935018572955,89.7101636339888,90.1474233039856
2022-01-19,RSD,92.2694286890285,91.0674735299175,93.5383413822588,92.6363710462818,90.8550936494181,94.3010533845832
2022-01-19,RWT,93.4784901799614,93.3100840747245,93.7217825526773,93.891556481768,93.908615006757,93.8679530562697
2022-01-31,RME,91.9631689663196,88.7671865007384,95.2706561263355,93.1437959443463,90.6979726969497,95.4326779155676
2022-01-31,ROT,91.906415026666,88.3239898983625,93.1398948609187,92.6519989151249,89.7066383546119,93.5324735000726
2022-01-31,RSD,91.7274337591543,92.6682526351316,90.7444402976883,92.9157952203483,93.6884171427627,92.1998912757963
2022-02-09,RWT,91.8930122596244,92.5584440065352,90.9341168473131,92.291178827097,93.0226257625947,91.2742046882504
2022-01-24,NETZ,93.8520751214312,91.9029003071466,95.1041192821616,94.5293406467686,92.63456363495,95.637996617668
2022-02-01,RSD,89.6955744337292,87.7293615999087,91.7590982047859,90.9870061304635,89.0135296062328,92.8193682541926
2022-01-23,NETZ,97.262650068945,95.4844363239177,98.6197603899704,97.7870888491512,96.1878205088537,98.8105737055162
2022-01-23,ROT,97.966816650666,95.8147399679578,98.8627796253048,98.5050557539219,96.7716596735851,99.0894213808813
2022-02-19,ROT,97.7494243864203,94.5855604089225,99.1670011714519,98.2998374218896,95.7125323366467,99.2525158194978
2022-01-25,RME,94.2544185666556,91.6464084799128,96.9318832125405,94.880682358057,92.394709749261,97.2119443024459
2022-01-25,RWT,92.8787472866151,93.4760625893386,92.0186409326384,93.5265822917867,94.0590302255399,92.7856508951649
2022-02-20,ROT,98.2656197040282,97.0590081559525,98.8016673506709,98.7879487279322,97.4330874802788,99.286139070492
2022-02-12,NETZ,95.7062758675376,92.4143774421073,98.3474655819243,96.4018259151723,93.2800006065327,98.5251695096941
2022-01-26,RSD,94.6824982119788,94.5549173089644,94.8159407349088,95.2338736127174,94.6904557977871,95.7387736667377
2022-01-26,RWT,91.541563866368,91.2532975881404,91.9381392221169,92.0823443763011,91.9636432472156,92.2389846785778
2022-02-23,RME,94.9313439739348,93.2197183629866,96.5090269163779,95.1984358125545,93.4192515457448,96.7031800475451
2022-02-03,RSD,91.3313209648509,88.7226379210376,94.0550983134156,92.2985857495684,89.1794412366293,95.1969457561897
2022-02-24,RME,90.9226528667763,87.2125681440275,94.3822985337727,91.2168186079411,87.6019087554512,94.2905007466869
2022-02-24,RWT,87.6162347557621,84.5583212162415,91.830541308212,89.1485850695905,86.2764191196831,92.8873881573839
2022-02-16,RME,87.4189972351694,84.5618258799007,90.2585299896502,87.6387474264513,84.9463786908946,90.0922426740151
2022-02-16,RWT,89.407852159933,89.733842098577,88.9706166682869,89.9630216615784,90.4190076292323,89.3790512894915
2022-02-05,RWT,94.4607316602851,92.8281900646939,97.2973435039696,95.4459602465982,94.002075149421,97.7202189080983
2022-02-06,RME,93.0187083105493,90.5659725879021,95.9947922379532,93.4275356008259,91.0125189126664,95.9243062033432
2022-02-08,RWT,89.1602340870622,88.1096576402514,90.6769722176275,90.3539586987798,89.5975243633365,91.3990829234359
2022-02-18,RME,94.2567275424442,91.9880111512657,96.3871107573116,94.9179968659459,93.2758177453133,96.3177071573482
2022-02-02,NETZ,92.0062582063875,87.9972559484515,94.5657568732618,92.3570153423748,88.4250730295501,94.6409325752916
2022-02-19,NETZ,96.0040656768784,93.1642000419442,98.2294603206075,96.6745895574652,94.1347684324697,98.359710239564
2022-02-19,RME,94.4606580424838,91.8467475656946,97.6524092178466,95.1267639904758,92.7461575686498,97.5947450488033
2022-02-19,RWT,93.9947701439016,93.2326175338405,95.2773855120249,94.7313545085501,94.0226182608317,95.8195638802636
2022-02-25,NETZ,94.316702489047,90.3510118766313,96.7460344529373,94.91841358305,91.1760811889172,96.994618292979
2022-02-26,RSD,87.5026875314571,83.9305095614642,91.8078235018929,90.0523374091634,87.3572522055035,92.6114663563348
2022-02-10,RSD,92.6624221635154,92.322872061133,93.0206838241991,92.6442004224387,92.1624559071868,93.0919555072238
2022-02-03,ROT,96.9195272806028,93.3937420408383,98.129335574435,97.459573569036,94.1076329961695,98.4630979757801
2022-02-27,NETZ,96.6400728464607,94.3709407124252,98.3966667396307,97.131157237726,94.8971995950513,98.6008803668233
2022-02-05,RME,94.2053399675153,92.8386314030719,95.9122556822038,94.7725515812924,93.4066157066209,96.231852793352
2022-02-05,RSD,91.0079382534347,92.4669364131006,89.3757151769086,92.9837420209268,93.491760846016,92.5314308898596
2022-02-07,NETZ,93.1261948383469,90.4227855866454,94.8467518744642,93.679785079427,91.1013609193154,95.1736821738137
2022-02-07,RME,92.9317545471273,89.8263935398637,96.0265559739972,93.4674878103003,90.463893046058,96.2043544611352
2022-02-07,RWT,91.9232276334644,91.6784277166891,92.2762795177624,92.329244007279,92.1597854069469,92.5643768002371
2022-02-28,NETZ,92.2340281467182,88.4459319012954,94.5608541366617,92.8461446328036,89.029382247336,94.9813570681421
2022-02-28,RSD,91.8320814062014,92.2164539283785,91.4417416453484,93.0254775104181,92.6850208639984,93.3355790565312
2022-03-01,RSD,95.6065950088462,94.9908908215149,96.2349575400238,95.7717442171188,95.0923136005652,96.3853593932234
2022-03-01,RWT,89.9329115463669,88.696975794339,91.6105291012763,90.0633747473601,88.6009098433636,91.9657227300717
2022-02-08,ROT,96.6724588130772,93.964369909722,97.5986400370768,97.053329191461,94.4295731786424,97.8358047244415
2022-02-13,NETZ,96.1090207187517,94.0701889107002,97.6544845339838,96.815174626446,94.7454681611666,98.1427967655089
2022-02-11,ROT,90.6320433842929,83.7467835857253,92.9897034685823,91.2945678645313,84.4682996179734,93.3277002866062
2022-02-26,ROT,97.3352834232942,94.172789543635,98.7479467160418,98.1887060896123,95.4437201314557,99.1985910090272
2022-02-12,RME,93.9546154551456,91.2390692454871,97.437825852925,94.6073924004926,91.8740615227008,97.6047935316326
2022-03-06,RME,95.4226640015998,92.7068363264994,98.6401670329188,96.1038189259752,93.6421411977378,98.5749217114546
2022-03-06,ROT,97.7157155726523,94.3200478095035,99.1195589154647,98.0932235826816,94.9966006727709,99.1529460626565
2022-03-02,NETZ,94.4914326417523,92.3694792181944,95.7883446765965,94.8539074299746,92.6714868241422,96.0696218387361
2022-02-15,NETZ,94.2733296237571,91.9466878572649,95.754781587308,94.7319381166052,92.4302068638339,96.0659081712179
2022-02-14,NETZ,92.2812056895891,87.9378553263252,95.0389236493039,92.794532251698,88.4789879049841,95.2909041108476
2022-02-14,RSD,90.5753762995205,88.5169271368785,92.7310269478888,90.8064698273952,88.2036802447797,93.2272884542061
2022-02-15,RME,93.6014552424461,91.7258305658302,95.4764499357793,94.0855057439363,92.4585617515134,95.5712427443462
2022-02-15,RWT,91.0858388682981,91.9273536335322,89.8784587940006,91.2865035376595,91.8352015616957,90.5263393388412
2022-03-03,NETZ,94.6834547895518,92.5450195664422,95.9913512347345,95.3464754462003,93.4597285250517,96.3978480782351
2022-03-03,ROT,96.1669671659748,93.4204528407023,97.0838229467208,96.7019738779155,94.1221697241442,97.4566190811826
2022-03-03,RWT,92.3448134024688,93.1111653100646,91.3086884809927,92.7509563675324,93.5693971852769,91.6916044904593
2022-02-18,RSD,91.8699156189453,90.7028826308433,93.1077027571866,92.814014931656,92.1166179548606,93.4644748549051
2022-03-04,RME,93.8074259569435,91.5725133318245,95.8840993680332,94.4554194480909,92.526972119461,96.0899660308229
2022-03-04,ROT,96.4440815404483,93.1991321079643,97.5237113638324,97.1229516639186,93.949133335943,98.0475487030907
2022-03-04,RWT,93.3626551278157,93.7146736801096,92.8913155509408,93.5726657636251,93.9668716831681,93.067497898534
2022-02-13,RME,94.6747458685008,93.4228470806705,96.2273719940475,95.4649759515238,93.9707511966502,97.0518225646751
2022-02-13,RWT,95.579055169169,94.9620172271202,96.6193031169719,95.8410851919268,95.1680149785143,96.8737736174436
2022-03-04,RSD,91.1385908369214,89.3563356994756,92.9458277466785,91.7624325283739,88.841094261359,94.4059293958512
2022-03-07,ROT,96.1040022411654,90.827554290098,97.9123045461202,96.7225460446545,91.5996667032409,98.2499227293198
2022-03-07,RSD,91.3266607556762,90.3259620807887,92.3486726489731,91.116492375372,90.4093442940361,91.7553710549342
2022-03-07,RWT,83.9223340586636,79.0915688096008,90.3746221798341,85.0657456755915,80.2351581470025,91.1299782528608
2022-03-08,NETZ,94.44590385765,92.332330895447,95.7852546597371,94.9528411441026,93.0861766017701,96.0272652960097
2022-03-08,RME,94.1099064468094,91.375986732238,96.8464127989349,94.6771277100406,92.2750729950331,96.8754945732488
2022-03-08,ROT,94.6572010215177,91.9446916813313,95.5913809433102,95.0723857394682,92.6495242633741,95.7992193077807
2022-03-05,RWT,94.2931565168795,92.8844524552272,96.662411984235,94.8104799748922,93.4130355703298,96.9512846096778
2022-03-08,RWT,93.8376826740419,93.259398482258,94.6209438173968,94.4302150648623,93.9663869254275,95.0282249963471
2022-02-22,NETZ,93.0350616127068,89.5667587156074,95.1749349228509,93.7429431195148,90.6266929206509,95.4812310591525
2022-02-22,ROT,95.3809923917568,90.0351726533653,97.2022430058802,95.8616485306825,90.9340535574863,97.3187119448097
2022-02-16,ROT,94.1328806472365,87.4879579969381,96.4071823356964,94.5772565456794,87.9693045288843,96.5495683629187
2022-03-07,RME,93.9981781208865,91.949520201142,96.0205647492277,94.4002422437997,92.4034694922889,96.2129330534673
2022-03-09,NETZ,93.3268860138399,90.3784476576315,95.1978598840266,93.8706828888125,90.9783578159629,95.5405264250294
2022-03-09,RME,94.5997822108666,92.0714625572224,97.1246838114684,95.3773223670889,92.8433444189388,97.6998462641022
2022-03-09,RSD,92.9646441386198,91.5963837123923,94.3481003362102,94.2002456777313,92.209840413967,96.0060690477068
2022-02-17,NETZ,92.3121926192127,88.3639211667775,94.8149546644391,93.1182384595993,89.2650859228821,95.3298132837736
2022-02-17,ROT,95.28122711417,89.7881244906834,97.1726803924542,96.2238805646497,91.0824295962903,97.7604523412489
2022-02-18,ROT,96.4875095919223,92.3817652652821,97.8907748575572,97.5172726729681,94.5393037172354,98.3946427782291
2022-02-18,RWT,93.2276770488328,92.5759853659399,94.0901441181673,93.8196442122349,93.1002087317789,94.7316045886216
2022-02-26,NETZ,94.3102120523988,90.3412826660836,97.4076470081748,95.3943793330358,91.6603728016859,97.8560263330902
2022-02-19,RSD,93.8920795111885,92.8860610592503,95.1277235057461,95.0853650731539,94.30473221889,95.8386590795839
2022-02-23,ROT,93.9070289529484,91.1865492206144,94.8303080894556,94.6261171375618,91.9673321356518,95.41691563952
2022-02-23,RSD,91.8293252653185,90.1979142228396,93.4904291424814,92.3864633197412,90.6052852279441,93.9972934790033
2022-02-20,NETZ,96.8059212169278,94.9401654602616,98.2518633998493,97.412217809956,95.6266386491374,98.5862635072477
2022-02-20,RWT,94.2917883969572,93.1897820294809,96.1290022690063,94.7533423185451,93.6367998568605,96.4420835114085
2022-02-21,RSD,90.4448642670159,88.9676637559639,91.9412790933494,91.3102332151937,89.5602274892233,92.8909557253436
2022-02-22,RME,91.2562989054635,88.5872956873696,93.7595766995721,92.3895739586476,90.2053294185457,94.2459819157842
2022-02-23,RWT,94.4585599330339,94.1521222606881,94.872329425544,95.0529028742927,94.7505374341019,95.4410126523065
2022-02-25,RME,92.3465113434906,89.280505563522,95.1981630144838,93.5592157829029,91.4035853547408,95.3689575727486
2022-02-25,RWT,88.8023491382836,87.453989755642,90.5980313545934,89.4377554875666,87.5976672627534,91.8003431587984
2022-02-28,RME,92.2742291469511,89.1506543396882,95.1658183120506,92.800345851907,89.9630647619786,95.2025437807218
2022-03-01,ROT,93.1473806779435,88.0291529828171,94.8653725093462,94.2694920553993,89.6399800726455,95.6171148564103
2022-03-02,RME,94.161098429274,92.9017421033595,95.3204377715728,94.4177059721915,93.2871272330025,95.3708801537044
2022-02-26,RME,94.8249880836518,93.5568305052473,96.3466496260269,95.1804078989761,94.1024032109666,96.2910457702043
2022-02-27,RME,97.1443753526065,95.6010456297869,98.974915236756,97.3861654195019,95.8525251429166,98.9425592559169
2022-03-01,NETZ,92.7092635502247,89.6012830381877,94.6082222744835,93.3837935580962,90.2552884317209,95.1250403839232
2022-03-01,RME,93.4659110981004,91.1844903481462,95.5751351500781,93.8976049951224,91.7914023214742,95.6829876352053
2022-03-02,ROT,96.0453607206201,94.228009908056,96.6538315537964,96.518375618792,94.8659356225642,97.0019427227154
2022-03-02,RWT,90.5144661334608,89.2172622799416,92.276132170218,90.8490744666321,89.3874570392568,92.7488489905494
2022-03-16,RME,93.329752978832,90.9212942083285,95.7439133108662,93.9298784851831,91.6944585959051,95.9747671140982
2022-03-16,RWT,91.0523859696081,90.7994390906087,91.3965222271424,91.3880803714722,91.1459418289463,91.7022698700456
2022-03-05,ROT,96.4218403591834,93.8092889101871,97.4990753360762,97.274417848978,94.2664701359465,98.3058697781466
2022-03-05,RSD,92.1077340088273,91.5256069387707,92.8138205096619,92.5033321890054,91.4267736309595,93.5254723804328
2022-03-16,ROT,87.6543946900333,87.8111647612592,87.6026877918569,90.1975646727956,88.553557086183,90.6834364152238
2022-03-09,RWT,92.6616177169665,91.9943549725515,93.5604228333389,92.992987208071,92.243602801363,93.9591596171578
2022-03-03,RSD,92.4384022122165,89.5142906453742,95.4366173286939,93.5760505737751,90.9156686659299,95.9911128391175
2022-03-10,NETZ,94.0974989066576,91.3032698148259,95.8625929861138,94.6141776329549,92.0657353801556,96.0758931928301
2022-03-09,ROT,92.7377957507068,86.7309177120948,94.8262756756312,93.2518857816902,87.2782185203915,95.0609900272151
2022-03-14,RME,95.9940728307042,95.0790645229026,96.9077384723112,96.3113531633529,95.6710865586568,96.8967766346169
2022-03-10,RME,93.9436017397035,92.6073693608047,95.2744216654675,94.453290909299,93.2674575682975,95.5360407116507
2022-03-10,ROT,95.5163094013975,90.2650726404379,97.3133494238857,96.0187771551886,91.3105684558977,97.4171887449762
2022-03-10,RWT,90.914843736572,90.6417777985654,91.285003057897,91.4982387265203,91.3254192207545,91.7216600706046
2022-03-11,RME,93.6588407598015,91.2746034050236,96.0410122839547,94.0964340933899,91.8034136781595,96.1937575679151
2022-03-12,NETZ,96.0718222110131,93.1433161811471,98.4247793374988,96.7395461502959,94.0230811794322,98.5877758447672
2022-03-12,RSD,93.7712489886014,90.5661730692545,97.7167399096878,94.8764838941704,91.887841445123,97.7289370329065
2022-03-12,RWT,95.7027001389813,94.9082529262793,97.0181581078089,96.2019449030897,95.1934616518225,97.728060313042
2021-12-13,ROT,90.9032997996888,88.5478240257562,91.7110972003076,92.2670669901329,90.4824297636438,92.8035143505598
2022-03-14,NETZ,95.1189393997144,93.6229841076044,96.0679083986166,95.5002310446281,94.3348096096856,96.1713352109241
2022-03-15,RME,87.9472651219886,84.7146338129235,91.1996242231105,89.3400850162745,86.310792374843,92.1162813144238
2021-12-15,ROT,94.1018618975544,89.7337747137661,95.5956853123352,94.6697644002259,90.5864319955729,95.8875425034907
2020-12-26,RSD,96.262516354,95.9303613743,96.6219306681,96.5977300439,96.9095146347,96.3383694477
2021-04-28,RWT,81.0166071837,79.5480852785,82.9576026985,84.8838838761,83.9632236601,86.0303416032
2021-08-14,RME,95.1726139571,93.2897165367,97.5889264037,95.5990052801,93.7407434132,97.6041318343
2021-10-10,RME,94.5305705345,93.2824265621,95.9390449721,95.9722974738,94.7208277836,97.157290569
2021-10-10,RSD,90.8926921888,89.5581373495,92.5479987296,91.9451641195,90.7939698064,93.0226201098
2021-10-11,NETZ,91.4071405837,86.2601759915,94.4789749772,92.3547157553,87.3457713388,95.0386190171
2021-10-11,RME,92.2868040304,89.2739516141,95.3166968466,93.1445128882,90.4060657937,95.6658173263
2021-03-28,RME,95.6339045342,94.2126731814,97.4717468116,96.1920823786,95.262402753,97.2183317981
2021-03-29,NETZ,93.6923617603,91.4841006506,95.0624671162,94.66100224,92.7082234809,95.7581434285
2021-03-29,RME,91.6934761427,89.1042093786,94.2216688854,93.3025227339,90.9456429611,95.4018862038
2021-03-29,ROT,95.1172172194,92.881087557,95.8820922453,95.7741030615,93.8060330718,96.3612740495
2021-03-02,RWT,93.332482628,92.8909815019,93.91021646,93.6960435556,93.3339078965,94.146232172
2021-03-03,NETZ,96.5417375469,94.5420037016,97.7843340445,96.9327252486,94.7435769698,98.1707343136
2021-03-03,RME,95.8858315702,94.1603235064,97.5935348435,96.0553592036,94.3476621086,97.6121708168
2021-06-06,RME,94.7450098307,93.0105874641,96.9594640687,95.3423032294,94.0455506741,96.7460811059
2021-06-06,ROT,96.2707098196,91.0117105807,98.756454858,97.0113558025,92.4545322781,98.7669124578
2021-08-13,RSD,89.8063165525,87.2232971199,92.3271006132,90.7915178517,87.7214939809,93.3854263626
2021-01-26,NETZ,94.1258679295,92.0394620514,95.4326281937,94.926538793,93.0608069426,95.9858884206
2021-01-26,RSD,96.4437594618,98.4677870253,94.6562546703,96.8997654997,99.0413178966,95.2353239508
2021-10-01,NETZ,91.5135105288,86.5385680588,94.6065632051,92.3812429466,87.5717531138,95.0884077003
2021-10-01,ROT,94.9056165468,89.8938508895,96.606822807,95.9070379427,91.1392218487,97.3173533321
2021-08-16,RWT,89.1476640936,87.6960478951,91.3926223393,90.8006888867,89.8181527341,92.2466941351
2021-08-17,RME,91.6478695795,89.3792384378,93.9262162885,91.9463523418,89.6561546619,94.055601428
2021-08-19,RWT,92.1087760987,91.0407540825,93.7349498375,92.6383763806,91.8692669098,93.7626342283
2021-02-19,ROT,96.1680928905,93.8594291801,96.9389784935,97.3343764147,95.0985275246,97.9858225557
2021-02-20,ROT,97.0860359772,96.1966315455,97.4803404201,98.3427118221,96.8671526436,98.886789942
2021-02-20,RWT,96.0757127289,95.3950671502,97.2503641585,97.46286092,97.2313805417,97.821811541
2021-04-30,RME,91.0986166952,88.7268961036,93.4599393128,91.7391959632,89.703879214,93.5982129176
2021-05-01,NETZ,93.3015221839,88.148052604,97.1352353666,94.5076011096,89.6687881639,97.5052767598
2021-05-01,ROT,95.6031504993,89.0930561927,98.5299580893,96.712275989,90.8750559305,98.8537709207
2021-05-02,NETZ,95.3250892171,92.2310675005,97.6431326856,96.0512488799,92.7300991398,98.1316083553
2021-05-03,ROT,97.0210058491,93.4470078028,98.2492131973,97.4559207958,93.9153310012,98.5170086728
2021-05-03,RSD,95.6070982334,94.5377416841,96.724833219,95.6763811817,94.6406659403,96.6170307343
2021-05-03,RWT,92.8303343091,92.1848791962,93.6622066048,93.1525336741,92.5518682873,93.8904693638
2021-05-04,NETZ,94.8345027829,92.1515585373,96.5022246818,95.3817942012,92.7917587833,96.8433615624
2021-07-23,RME,93.1640693832,90.0222664463,96.3718139526,94.2169902828,91.6151302062,96.6214184373
2021-07-24,RME,93.1457760565,90.6058389558,96.4500810506,93.773698931,91.3699704176,96.4161385619
2021-08-20,RSD,91.0789846277,90.6051654555,91.5479817904,90.7312689739,90.1560702974,91.2216190527
2021-08-21,RWT,94.501928103,93.3633720132,96.5311817413,95.0345968297,94.0753042978,96.598605326
2021-08-12,ROT,94.0633867504,89.9396045255,95.4698029405,94.7878903865,90.5636433185,96.0488571998
2021-08-12,RSD,84.5563916885,82.7970177932,86.2544629507,85.4599536616,82.4915900195,87.9870686233
2021-02-21,NETZ,97.4586427893,95.8741067291,98.7146147132,97.8692090543,96.3121276876,98.9148764471
2021-09-25,ROT,93.3371867562,85.6957820133,96.827361383,94.6584303768,87.4737455808,97.3560295314
2021-09-25,RSD,93.0309300226,93.6169155248,92.309806761,93.8315538343,94.2906037485,93.4019020243
2021-09-26,ROT,94.5180189821,87.2268646245,97.8406185255,96.3059440296,89.8020534291,98.7303684425
2021-09-27,RWT,83.3981733779,80.7151201935,86.5092937541,84.4774774572,81.1971930931,88.1112428702
2021-09-29,RME,90.5341273257,88.6411796435,92.4396015084,90.9622809299,88.9797481507,92.789145094
