Datum;Region;Kundenpünktlichkeit KPP;KPP FV;KPP RV;KAP;KAP FV;KAP RV;ZPK;ZPK FV;ZPK RV;KCOR;cor;Schlüssel
2021-11-18;RSD;92.4334998594;91.1769964378;93.7230824182;93.2053985227;91.2355718991;94.9819450645;90.5764565735;91.073403555;90.3327953518;97.1093866191;97.5146859467;2021-11-18 00:00:00-RSD
2021-11-20;RME;88.5987214358;84.8667062177;93.2985879914;90.7492532331;87.6387457565;94.0198732424;90.3742750848;87.8285302594;90.9708265802;97.2664388082;98.3247320365;2021-11-20 00:00:00-RME
2021-06-15;NETZ;90.6028950833;87.0095654381;92.8249372358;91.8758782569;88.2090492411;93.9412065947;89.9739658068;88.1056191467;90.3027783955;95.8883625363;98.3949628133;2021-06-15 00:00:00-NETZ
2021-06-17;RME;88.5495932986;85.1283695379;92.0038283177;89.9055111319;87.0723424831;92.4969953543;87.566642817;86.0894974591;87.8931357254;95.9857221417;97.9930840578;2021-06-17 00:00:00-RME
2021-06-17;RSD;93.5055329887;93.9422546776;93.0605813721;94.063475977;93.7990330791;94.3024655399;92.4419672866;90.4897610922;93.3959306204;94.8332303305;97.7696859354;2021-06-17 00:00:00-RSD
2020-12-27;NETZ;97.8634742129;96.7252670925;98.7664875513;98.4992238523;97.6948145796;99.0377471857;96.7748173381;96.5771052242;96.8132268591;98.8326417319;99.3790581241;2020-12-27 00:00:00-NETZ
2021-03-26;NETZ;95.9709118083;93.9684994028;97.2201153934;96.3060781923;94.4947533014;97.331558871;93.3397375299;93.2094540418;93.3631949184;97.9923182995;99.1917962979;2021-03-26 00:00:00-NETZ
2021-03-26;RME;95.6158492202;93.8640140028;97.3592822642;95.9686505595;94.536568346;97.2744191715;93.2928213519;92.7893289329;93.4078005276;97.8145296865;98.9420703363;2021-03-26 00:00:00-RME
2021-03-26;ROT;97.3083927571;94.3013880758;98.340450518;97.639518498;94.8956368323;98.4586907489;96.637226705;94.9301833568;96.8151796742;98.0278939046;99.345840708;2021-03-26 00:00:00-ROT
2021-03-26;RWT;92.9151821053;93.6642845083;91.910353905;93.3456453092;94.0899520848;92.388136699;87.1553438277;91.7752808989;85.7285838213;98.433994901;99.1167252351;2021-03-26 00:00:00-RWT
2021-09-01;RSD;82.3639180131;76.2413823137;88.593617092;84.5803326604;79.12184828;89.4790798149;85.3003442341;81.0006468305;87.4432624113;82.5641875698;93.9072847682;2021-09-01 00:00:00-RSD
2021-09-01;RWT;91.7765731337;91.1881199925;92.3589452325;92.2839798709;91.9682989415;92.581371124;87.9399427502;88.6831683168;87.7273821322;97.8159463959;98.4766449482;2021-09-01 00:00:00-RWT
2021-09-02;RME;89.8004641182;86.7521553817;92.8297973358;90.3024921741;87.5239999272;92.8320317507;89.787291688;87.0214653692;90.3887229276;95.848578236;98.3040781312;2021-09-02 00:00:00-RME
2021-09-02;ROT;92.8632033789;91.3420956551;93.3909186389;93.2723928203;91.9173303282;93.6814409028;93.3678616201;92.3897772701;93.4686369119;96.8772152956;98.9095174651;2021-09-02 00:00:00-ROT
2021-09-06;ROT;91.8692916463;90.6515910289;92.2911528398;92.4081854939;91.3200055874;92.7373607826;93.2768641375;92.436802974;93.363368669;97.0618327809;99.0150291708;2021-09-06 00:00:00-ROT
2021-06-24;NETZ;85.551286197;80.4845473706;88.6855384414;87.7963943105;82.7196146292;90.6295517674;85.8156947849;83.8679712101;86.1593470554;95.6684741641;98.220401822;2021-06-24 00:00:00-NETZ
2021-06-24;RWT;78.3220561537;76.9139574385;80.1316807632;83.1899208096;81.1609227299;85.7149196313;80.5740804697;82.0551564905;80.1456400742;93.8803316727;97.2152871135;2021-06-24 00:00:00-RWT
2021-06-25;RSD;89.0072144098;87.7031645985;90.3409116231;89.2590813572;87.1789613291;91.1234002232;86.533310977;85.3815426997;87.0868917577;96.2610503278;97.10538218;2021-06-25 00:00:00-RSD
2021-06-27;RWT;94.0033773396;93.5284324573;94.8045063716;94.6557629735;94.0506133668;95.5891395319;92.0485533096;94.0981210856;91.353882894;98.4601748786;98.9877404117;2021-06-27 00:00:00-RWT
2021-01-17;RME;91.1117342338;87.6076832659;95.6210109882;92.5271226355;89.4497211878;95.847654481;92.7012877176;92.1403207331;92.8333333333;97.6459298356;98.8532195212;2021-01-17 00:00:00-RME
2021-01-17;ROT;87.4289861431;75.9593330734;92.3628493006;89.5677779466;78.2520477392;93.5676320801;85.2381055052;72.7798518976;86.518133401;91.5620566476;97.0348653196;2021-01-17 00:00:00-ROT
2021-07-26;ROT;93.1657838985;87.9239528253;94.9278733477;94.0396304226;89.2377007426;95.4426188869;94.3230981725;90.6676646707;94.6789670048;94.5678272261;98.2350925291;2021-07-26 00:00:00-ROT
2021-07-29;NETZ;94.8978454968;91.4013011398;97.089310987;95.6460370782;92.3759297876;97.5003437415;93.5448569219;90.895708914;94.0197874534;97.5750976789;99.1616554652;2021-07-29 00:00:00-NETZ
2021-07-29;RME;93.2990107569;90.665487996;95.9378617668;94.0386497108;91.7471710145;96.1308301352;92.3978450062;89.2701149425;93.0856926188;96.8003412601;98.6332798007;2021-07-29 00:00:00-RME
2021-07-31;NETZ;95.8718429339;93.7377586169;97.488877757;96.4617489354;94.1008987032;97.9667046317;94.4561613645;92.8053417308;94.7567714897;98.4603474278;99.2610158818;2021-07-31 00:00:00-NETZ
2021-07-31;RME;95.6275698907;94.2885322393;97.3069321284;95.9887173611;94.7561706557;97.3141613445;93.970626918;92.1205694364;94.400715926;98.7259531038;99.2314579913;2021-07-31 00:00:00-RME
2021-10-21;NETZ;85.1497108563;79.2181072034;88.862057437;86.3246131385;80.301884513;89.7223240599;86.5402686046;83.9997407983;86.9855592622;94.62377362;98.098987129;2021-10-21 00:00:00-NETZ
2021-10-21;RWT;76.4469580001;72.4164113637;81.7097203054;77.8525505034;73.112794924;83.7829024925;78.4344127783;77.0342465753;78.8284732931;95.5792209608;97.7874066562;2021-10-21 00:00:00-RWT
2021-10-24;RME;93.659883762;91.9762529777;95.6081461928;94.2671156714;92.7279019594;95.7597663081;92.9814978217;92.5796884362;93.0721527543;97.9145619251;99.0593792732;2021-10-24 00:00:00-RME
2021-07-16;RME;92.7890920794;90.1870978861;95.3970921408;93.4928583884;91.397813191;95.4050832249;91.3569958848;88.4296808811;92.0089628279;96.612798405;98.4280654411;2021-07-16 00:00:00-RME
2021-07-16;RSD;87.765417074;83.1182367977;92.5142220147;89.5650164232;85.2404823946;93.4347135679;88.5028998439;86.3079289132;89.5662251656;90.1925740381;94.8398576512;2021-07-16 00:00:00-RSD
2021-07-17;RME;94.0303332751;91.7655566629;96.9996085823;94.7881526186;92.9652268591;96.8123593249;94.381932409;93.0879167854;94.68555667;98.4018123403;99.2185341595;2021-07-17 00:00:00-RME
2021-07-17;RSD;92.1894076133;90.4982582371;94.2665006975;94.5502872638;93.0886251057;95.9113668403;92.2180168216;92.4945054945;92.086544742;98.1770675923;98.5527544351;2021-07-17 00:00:00-RSD
2021-07-19;NETZ;91.9047660272;91.0371415262;92.4476370566;93.5668387527;92.1611150138;94.3751910199;92.3072474503;91.7819291456;92.4022188135;96.8751990938;98.7414458358;2021-07-19 00:00:00-NETZ
2021-07-19;RME;94.0681795991;91.7242257245;96.426227191;94.7718507351;92.8415764982;96.5357894297;93.5480533695;91.2947231081;94.0418731732;97.7880837245;98.7354442628;2021-07-19 00:00:00-RME
2021-07-19;RWT;93.5577216097;93.3128775454;93.9053977209;93.935038232;93.7737948859;94.1552870354;89.4909828674;91.8019985196;88.74654268;97.4453785462;99.2125189298;2021-07-19 00:00:00-RWT
2021-07-20;NETZ;94.7185130837;91.9390607141;96.4591508165;95.4581256132;92.9848802053;96.8562384237;92.840509915;91.9431564868;93.0019788213;97.6528556658;98.9262636098;2021-07-20 00:00:00-NETZ
2021-07-20;RSD;93.5662416189;95.0731832613;92.0421527676;95.181364971;96.0151248138;94.4280799269;90.4944134078;93.6136208077;88.9824153948;96.5833766815;97.3684210526;2021-07-20 00:00:00-RSD
2021-07-21;RME;93.1292004176;90.9162966231;95.3375538302;93.8419059173;92.0297323428;95.4947057494;92.021902378;91.2195614541;92.1989178867;96.7397918219;98.5712378155;2021-07-21 00:00:00-RME
2021-07-22;NETZ;93.57079232;89.7036127184;96.0055585393;94.2868618131;90.6649365305;96.3455576737;91.7547214836;89.6142094334;92.142046217;97.1319544554;98.7882748814;2021-07-22 00:00:00-NETZ
2021-07-22;RME;91.8062811811;89.4403258359;94.1962349442;92.7016235007;90.5058592663;94.7327082967;89.838770389;88.8134156851;90.0668818304;96.4165504325;97.9986724195;2021-07-22 00:00:00-RME
2021-07-22;RWT;87.7057833582;86.1141932685;89.9826945034;88.8918770038;87.6053110955;90.647803674;85.6338177414;86.6641791045;85.3023209284;97.0800972512;98.287326214;2021-07-22 00:00:00-RWT
2021-01-27;NETZ;86.098289362;80.3955067613;89.6484946484;86.9751868727;81.9411479059;89.8033979802;85.1956179887;82.0314038052;85.7573023159;94.7494341723;98.0867534489;2021-01-27 00:00:00-NETZ
2021-01-27;RME;83.1046578743;77.5185864085;88.5724337705;83.9831300208;78.3583321822;89.0608967608;84.5630704543;80.9322105859;85.3663660843;94.682610344;97.8477301286;2021-01-27 00:00:00-RME
2021-01-27;RWT;81.0400743096;79.2077688338;83.4782552982;82.7945813247;81.8641095427;83.9549516407;79.3051130454;81.7561692127;78.5608050243;94.6124030373;97.6478067387;2021-01-27 00:00:00-RWT
2021-01-29;ROT;92.99111937;88.9111480906;94.3927891508;93.8133554784;90.1782331644;94.8996254739;92.5338799546;90.5118711136;92.7422591827;95.978818364;98.7990415018;2021-01-29 00:00:00-ROT
2021-11-01;RME;89.8696973607;86.3473627447;93.4328761346;90.6134942489;86.7897148895;94.1642498369;89.388572169;87.0141242938;89.922088226;96.7632297758;98.4662157546;2021-11-01 00:00:00-RME
2021-11-01;RWT;81.7508225378;79.7059231705;84.4352475255;82.8682211702;80.409362394;85.9689596017;80.808858739;82.0636192271;80.442890523;95.6982171604;97.75;2021-11-01 00:00:00-RWT
2021-11-03;RME;85.7787432483;81.9450168166;89.6454615519;86.8856148062;83.6840565744;89.8008355369;84.4255039439;82.757532689;84.7950437685;95.3994347981;97.7038201326;2021-11-03 00:00:00-RME
2021-11-03;ROT;86.5620894619;81.6885842846;88.1862863323;87.4945152768;82.8128301341;88.8535411491;87.5571504874;84.0300642148;87.9123578001;95.0835662871;98.3295842101;2021-11-03 00:00:00-ROT
2021-11-04;ROT;87.1566159988;80.3727883118;89.4718103506;87.8718482316;82.0786382571;89.5810819804;89.6445956382;87.4181084198;89.871130996;94.6186279233;98.4745955475;2021-11-04 00:00:00-ROT
2021-03-13;RWT;80.4051558863;79.6254869959;81.6878442647;91.7206773392;91.0605048505;92.7008688928;88.0922957601;92.0226771267;86.6851136663;98.7650908816;99.0399191511;2021-03-13 00:00:00-RWT
2021-03-15;ROT;92.092748239;89.2268747498;93.0670587079;92.6706524642;89.8874380109;93.496314857;92.7719754568;92.6643406437;92.7830988403;96.7298292141;99.0839759703;2021-03-15 00:00:00-ROT
2021-10-17;RSD;81.3479879041;79.227725621;84.4648554475;82.904249323;80.4602370527;85.5590132203;92.3867976751;90.1035141329;93.6840277778;99.4905289504;98.5805860806;2021-10-17 00:00:00-RSD
2021-10-17;RWT;80.7372714139;76.7411818465;86.6323528999;83.669362021;79.9343035083;88.2884853886;88.7360243273;85.4457422758;89.6700716654;97.8197324482;99.0400199476;2021-10-17 00:00:00-RWT
2021-10-18;RME;90.2070813896;88.3872427651;92.0442500124;90.8800220861;88.8056375975;92.7908419924;90.2760258846;89.1308819386;90.5312774777;97.4945020049;98.689793286;2021-10-18 00:00:00-RME
2021-10-19;NETZ;91.5921521058;86.9219340349;94.5101275286;92.2158220974;87.4803714872;94.8959138795;90.4010853532;87.2813030325;90.9481259622;96.9689886177;98.8132751674;2021-10-19 00:00:00-NETZ
2021-10-19;ROT;94.688841939;88.9482590685;96.647787184;95.2343147029;89.5992050074;96.9057772075;93.3753257805;91.0887850467;93.6043946398;96.9927716836;98.9692629661;2021-10-19 00:00:00-ROT
2021-10-20;NETZ;90.6996922943;86.4271868106;93.3674214488;91.3771996413;87.2438236839;93.7095939105;90.2170393215;87.7248651843;90.6537416023;96.7514574728;98.6944273263;2021-10-20 00:00:00-NETZ
2021-10-20;RME;90.138984833;88.0068498021;92.2943136176;90.801090338;88.8930014822;92.5623825327;89.7262953103;88.485915493;90.0018145414;96.7124814467;98.3305734852;2021-10-20 00:00:00-RME
2021-03-23;RME;90.1992317189;85.9633054421;94.3897102032;91.240030193;87.3275083601;94.7597542517;91.245343858;89.202970297;91.700908632;96.7740268586;98.4847509973;2021-03-23 00:00:00-RME
2021-12-10;RWT;37.6530452793032;34.3520774119631;41.6541914298913;40.937260723714;35.7080356695271;47.517061302281;49.5057544021176;49.1098665995469;49.6230883998508;84.1495056408929;90.5553905553906;2021-12-10 00:00:00-RWT
2021-12-11;ROT;96.1118300053699;93.0790591694754;97.4708285571477;97.3128944157873;94.1898192016003;98.4647574077072;95.5940104456051;95.0284552845529;95.6538461538462;98.0726307978386;99.3260320134794;2021-12-11 00:00:00-ROT
2021-11-28;RWT;86.0777438319;83.2991465598;90.7637520296;86.7574248826;84.0731436252;90.8302167992;86.1674942586;86.5306324111;86.0456354141;97.7382738906;98.1686456027;2021-11-28 00:00:00-RWT
2021-12-01;NETZ;86.2252663733;81.172902416;89.4134065943;87.1123113313;82.3397059607;89.8305142155;85.5031172002;85.2020364416;85.5573089487;95.39851574;98.1334385562;2021-12-01 00:00:00-NETZ
2021-12-03;RWT;89.1842928856;89.332018803;88.988959241;90.2050832008;90.9485545815;89.2745895215;84.6755255334;88.5879852975;83.5261843704;98.5067365406;98.8415043653;2021-12-03 00:00:00-RWT
2021-12-04;RSD;89.424722296;86.3737538507;93.2082071284;90.3584758209;87.5630290142;92.9719999374;90.1403940887;90.9267015707;89.7578796562;92.728400062;95.8352402746;2021-12-04 00:00:00-RSD
2021-12-04;RWT;88.5442598405;86.7943392572;91.3749626505;90.6456389944;88.8879427143;93.2456080619;87.3239384014;89.1088312935;86.7620126927;97.2808240284;98.3687546607;2021-12-04 00:00:00-RWT
2021-01-06;RWT;95.3491060908;96.1975330985;94.1944282409;96.2885174496;97.2230150588;95.0769259982;92.6783865401;95.4652251449;91.7890880637;99.0097745299;99.4623182019;2021-01-06 00:00:00-RWT
2021-06-29;RME;87.5427089956;85.4136109883;89.682245212;88.1655401977;86.414083474;89.7686390263;83.7016549188;83.0224049915;83.850859706;96.6162927441;97.8995522051;2021-06-29 00:00:00-RME
2021-06-29;RSD;92.965027249;93.0120440791;92.918474308;93.6455933852;92.5907214612;94.565053116;91.1760404949;90.3022130014;91.5973657886;95.8118890173;97.2910927456;2021-06-29 00:00:00-RSD
2021-06-29;RWT;88.4733644102;87.0949475885;90.2535905667;89.3392432425;87.8091740831;91.2276094554;84.3345134201;87.3621378621;83.4817094618;97.5079096624;98.15973844;2021-06-29 00:00:00-RWT
2021-06-30;RWT;93.9359273446;94.8000465639;92.8159230915;94.196785439;95.2664208778;92.8748912481;87.0551440553;92.9750370737;85.3819420189;99.3109978113;98.9828941285;2021-06-30 00:00:00-RWT
2021-07-01;NETZ;94.1784271396;90.8429705137;96.2569418574;94.8833277665;92.0448624623;96.4726610103;91.5881355183;91.0156446483;91.6886772844;97.734034073;99.1150287856;2021-07-01 00:00:00-NETZ
2021-07-02;NETZ;93.8304086337;92.0820625657;94.9146801779;94.6109223252;92.9513474131;95.5459237527;92.4735670715;91.7741161065;92.5980463237;97.4050128319;98.9735622452;2021-07-02 00:00:00-NETZ
2021-03-16;NETZ;94.598637788;91.9420765831;96.2584596819;95.0182794066;92.4618143883;96.4661919365;91.8322468248;90.8862418106;92.000463343;97.6561476477;99.1880884836;2021-03-16 00:00:00-NETZ
2021-03-17;ROT;95.1034796821;90.3314994465;96.7304716181;95.9367078194;91.5405957609;97.2439901331;94.0547725817;92.3224192165;94.2331233256;97.135596772;99.1513738646;2021-03-17 00:00:00-ROT
2021-03-17;RWT;89.2473344145;89.6012446566;88.7791642868;90.3944142363;90.5646994255;90.1780789915;85.2022566521;88.7693513383;84.1198873198;96.8797803032;98.575029081;2021-03-17 00:00:00-RWT
2021-03-18;RME;94.0740561095;91.8707973758;96.2670834779;94.4782656316;92.2594970199;96.5137596657;93.4566764337;92.0419869058;93.775274056;97.6133092481;99.065300485;2021-03-18 00:00:00-RME
2021-03-18;RSD;95.072150354;93.793933103;96.215674694;95.8992466414;94.8690070225;96.7058386157;91.0448851775;93.9139194139;89.901459854;98.8909970182;99.5260663507;2021-03-18 00:00:00-RSD
2021-03-19;RWT;92.278628456;91.6520587507;93.1074173868;93.0738111708;92.6195386438;93.6452032889;90.6540714704;93.1921151439;89.878585086;97.7373980419;98.8276120803;2021-03-19 00:00:00-RWT
2021-07-11;NETZ;96.9980921078;94.920495907;98.628054244;97.2320209542;95.1729862922;98.5890240861;95.8792647781;94.5097618118;96.1423620488;98.4421713921;99.3670886076;2021-07-11 00:00:00-NETZ
2021-07-11;ROT;98.2118825463;96.4622942793;99.0277739658;98.3298062095;96.587185877;98.9983133888;97.382898755;96.4879518072;97.4795679334;98.5609455554;99.4181958799;2021-07-11 00:00:00-ROT
2020-12-29;RWT;94.7210478817;93.7391313076;96.0350160032;96.1666204876;96.1020522971;96.2473986276;92.2692639758;95.0661664393;91.3989670299;98.1198637774;99.0341620461;2020-12-29 00:00:00-RWT
2020-12-30;NETZ;97.9369780973;97.0959245937;98.4589751402;98.2190998514;97.4669240932;98.6421241873;96.2002316975;96.2905896021;96.1841322207;98.7649200823;99.4919128747;2020-12-30 00:00:00-NETZ
2020-12-30;RME;97.0479222122;96.737979259;97.3543942004;97.4559891575;97.1876028602;97.6993994033;96.019116745;96.3609865471;95.9428607152;98.6925831308;99.4594078926;2020-12-30 00:00:00-RME
2020-12-30;RSD;98.335865058;97.3346751925;99.2238906871;98.4582074558;97.4959622329;99.2048193138;96.4626769627;96.2509025271;96.5471732085;97.6880653748;99.1136600626;2020-12-30 00:00:00-RSD
2020-12-31;RWT;95.0425169316;95.9421556361;93.8538680461;95.6125964152;96.3374322435;94.6978097892;92.6478316599;94.7686270175;91.9723611013;98.0490035994;98.99167032;2020-12-31 00:00:00-RWT
2021-01-01;RME;97.2803520791;96.2323401298;98.6109631441;97.7576067161;96.9094137979;98.6760221502;97.0803402647;96.7049689441;97.1691377813;98.7351601207;99.2887323944;2021-01-01 00:00:00-RME
2021-01-01;ROT;98.9525440827;97.9491792855;99.4026140137;99.209855147;98.3166390798;99.5397208063;98.0991713408;97.8391608392;98.1270165694;98.8392996963;99.560648245;2021-01-01 00:00:00-ROT
2021-01-03;RWT;96.991666807;96.1606853533;98.4137226888;97.3109801146;96.5177565404;98.5369784875;95.5564445004;95.9904284412;95.3906494863;98.8552680037;99.0585138692;2021-01-03 00:00:00-RWT
2021-02-07;RSD;95.5928967082;95.0435333091;96.1813386512;95.7791175698;95.0817817091;96.3606496938;92.791102793;93.9927536232;92.2809680066;99.21413065;99.214365881;2021-02-07 00:00:00-RSD
2022-03-07;NETZ;93.1739845552725;88.1113683599204;96.3532552046802;93.7843991889329;88.6834141924053;96.6828281241886;93.5148343568895;90.6928718934701;94.0200140225636;97.6679966612162;99.0133854454898;2022-03-07 00:00:00-NETZ
2021-02-08;RME;94.1712795297;92.5807676442;95.7534150963;94.5760697719;93.1178507258;95.9084563756;92.9316353887;91.4675342849;93.2622448335;97.3289608617;98.6068454548;2021-02-08 00:00:00-RME
2021-03-09;NETZ;95.4326904334;94.2780492834;96.1517008476;96.2299131943;94.9474001355;96.9576048458;93.4309645813;94.0468108915;93.3214617323;97.7347908601;99.103421707;2021-03-09 00:00:00-NETZ
2022-03-06;RWT;96.2459771327252;95.7618276646404;97.0497890140266;96.6319184425161;96.0783017873201;97.4706700396709;95.0394094832979;95.9852216748769;94.7174241153782;98.8347758622718;98.923889649775;2022-03-06 00:00:00-RWT
2021-03-11;RSD;92.5195589079;91.0937077587;93.78944138;93.790789692;92.6564254684;94.6666638016;89.4405223688;89.3089171975;89.4927745665;98.1266175125;98.4631690514;2021-03-11 00:00:00-RSD
2021-03-11;RWT;89.7294500475;89.0696866863;90.6048870277;91.6928550176;91.5198057872;91.9100631692;85.2119048942;87.7922109337;84.4426696474;97.2366473793;97.7918287938;2021-03-11 00:00:00-RWT
2021-01-31;RWT;95.6251488397;94.4469431026;97.5829559971;96.2991416518;95.4422369477;97.5748773842;94.7935190485;95.3733880422;94.5776749869;99.2812748727;99.4650723726;2021-01-31 00:00:00-RWT
2022-03-05;RME;92.0053442178442;88.4627709110215;95.9135443624325;92.9636121873082;89.4884657089653;96.2262646221998;94.7451535613156;92.2256097560976;95.29302572262;97.2334290678973;98.6245367363313;2022-03-05 00:00:00-RME
2021-02-03;ROT;93.6774486626;91.3332624339;94.4787523231;94.0467682251;91.7089803969;94.7445121827;93.5382987727;92.4061784897;93.6536488692;96.9585287916;99.1188866574;2021-02-03 00:00:00-ROT
2021-02-04;ROT;89.9873290237;91.2912535028;89.5446643085;90.8532809;91.3191677967;90.7135969087;93.5595105967;92.6818181818;93.649525086;96.0709376485;98.8492422529;2021-02-04 00:00:00-ROT
2021-02-04;RSD;91.8646584712;89.8720023393;93.6344673585;92.8131428359;90.8316198808;94.3474687012;92.118675013;91.5883164673;92.3285402257;98.7223992547;99.3036957686;2021-02-04 00:00:00-RSD
2021-02-04;RWT;93.8748289372;93.4785377816;94.4106404784;94.9019441838;94.4245672907;95.5194012136;91.8408198866;93.5585009141;91.3026918671;98.0459092924;99.0809315606;2021-02-04 00:00:00-RWT
2021-04-06;NETZ;95.3763337744;93.8041253753;96.3575560028;96.0756870811;94.5434350143;96.9416340781;93.2954467478;93.9375045925;93.1815907433;98.0460712231;99.1497057008;2021-04-06 00:00:00-NETZ
2021-05-27;NETZ;93.112862998;87.7191878581;96.4936475684;94.0042676272;89.1169631285;96.7565935514;91.7226139068;88.8416697315;92.230076055;96.3354495886;98.5919891732;2021-05-27 00:00:00-NETZ
2021-05-27;RME;91.2466622422;87.2717593147;95.1848817615;92.2622103148;88.6954239097;95.4692004334;91.1248923996;88.0478829213;91.792051756;96.0812569932;98.3945909572;2021-05-27 00:00:00-RME
2021-05-27;RSD;90.0773387667;88.0307809055;92.1834901391;89.4769079055;86.6077219132;92.037369212;88.3361581921;87.6818181818;88.6485809683;94.952199974;97.5499092559;2021-05-27 00:00:00-RSD
2021-05-28;ROT;94.0911142035;88.8844628536;95.8763170873;94.6176825776;89.8062813489;96.0484984539;95.0157428884;93.033749291;95.2213901068;96.6555458091;99.0473749413;2021-05-28 00:00:00-ROT
2021-08-27;NETZ;93.5780029403;90.4767165492;95.5515726468;94.1516743882;91.3307119352;95.7769850945;91.2605360802;90.9457831325;91.3188382015;97.3809951384;98.934229224;2021-08-27 00:00:00-NETZ
2021-08-27;ROT;96.1076685428;92.3732078964;97.391452472;96.5527018901;93.5631696668;97.4381396179;94.5628057649;92.8598183882;94.7378175031;97.8463413027;99.2518487552;2021-08-27 00:00:00-ROT
2021-08-27;RSD;92.2154224247;90.6575852847;93.7343211551;92.9963734144;90.7425034799;94.9117397367;88.9196428571;87.9827586207;89.3679867987;96.290782877;97.2209356183;2021-08-27 00:00:00-RSD
2021-08-28;RWT;93.4053541663;92.4082318039;95.2003228579;94.1544337612;93.3793518211;95.4251256625;92.3716770594;94.3428879827;91.6290439183;99.5211519738;99.2575092811;2021-08-28 00:00:00-RWT
2021-08-29;NETZ;95.1304265685;92.4697868891;97.181679285;96.1641655662;93.6300725323;97.8089381775;94.13009655;93.1437546194;94.3270011066;97.3824313764;99.1613804967;2021-08-29 00:00:00-NETZ
2021-08-29;RWT;93.8823476307;92.3175076976;96.6139826663;94.9911571266;93.5717293557;97.2323148771;94.0797435723;94.4282533399;93.9480792597;98.344180041;99.1266375546;2021-08-29 00:00:00-RWT
2021-01-15;RWT;80.2438463584;75.6717663253;86.3676334271;82.9819253743;79.6307501271;87.1566371544;81.8919370486;81.2710680487;82.0871351658;91.1878624951;95.4679013445;2021-01-15 00:00:00-RWT
2021-01-16;RME;85.660131528;83.2910566155;88.6343396093;87.434948693;85.3548207815;89.65790255;83.1130146226;85.9941711686;82.4381992541;93.872560255;96.9812817831;2021-01-16 00:00:00-RME
2021-01-16;RSD;92.5926893284;89.6318376137;95.5610941022;93.3703407684;90.2086464575;95.8457543835;92.8929054969;93.3342967245;92.7203389831;96.7455923727;97.3986690865;2021-01-16 00:00:00-RSD
2021-11-15;ROT;97.6676247196;95.0607176119;98.5603989954;97.9688495515;95.5860332972;98.6773707583;94.9081496682;94.2142857143;94.9795285542;98.5240367029;99.48257042;2021-11-15 00:00:00-ROT
2021-11-16;RWT;80.3697892948;75.2516575431;86.5999494664;81.097198143;75.7983690305;87.2004766196;83.1531742192;79.1951819076;84.2609219126;95.3543662686;98.0927736247;2021-11-16 00:00:00-RWT
2021-10-03;NETZ;93.6216747561;89.9343136359;96.5056595028;94.3515148123;90.578770037;96.8402233253;92.9465372215;91.1405433647;93.2966660879;97.5944262285;98.9396918385;2021-10-03 00:00:00-NETZ
2021-10-04;NETZ;88.7577042294;84.7855799411;91.2362109292;89.8193876616;86.0785164732;91.9260450006;87.1528842142;85.5441326903;87.4373611039;96.2723211103;98.5534624198;2021-10-04 00:00:00-NETZ
2021-10-05;RWT;87.4317024204;86.5644577498;88.5527219707;88.2392426239;87.7123611862;88.8867598917;82.3657422337;86.2518156774;81.3038732635;97.7916780067;99.1280653951;2021-10-05 00:00:00-RWT
2021-10-06;NETZ;89.7762441839;85.2198982782;92.5941009767;90.8328203913;86.325049366;93.359780739;86.4195674585;84.6549398469;86.7319826507;96.3869974482;98.3041851562;2021-10-06 00:00:00-NETZ
2021-10-06;ROT;93.0309543579;87.1756134336;95.0052775941;94.3367415396;88.7046539575;95.9847411726;91.6526758308;88.5534262485;91.9664178008;96.7876773062;98.557485904;2021-10-06 00:00:00-ROT
2021-10-07;NETZ;91.649752039;86.6939487087;94.7426115484;92.6133075098;88.1051104739;95.1462678835;90.0529776988;87.9993805116;90.416838843;96.1495918919;98.6263664475;2021-10-07 00:00:00-NETZ
2021-10-07;ROT;95.2762550562;89.179035322;97.371477004;95.9171378302;90.0999148124;97.6510320148;93.7244881702;91.0738360468;93.9961648808;96.7450816702;98.9355076157;2021-10-07 00:00:00-ROT
2021-10-25;RSD;93.3160753575;92.9983435243;93.6431257865;93.9350491359;93.0867680422;94.7022045303;90.8926285588;91.7922252011;90.4509707141;97.0542252579;97.9693140794;2021-10-25 00:00:00-RSD
2021-10-26;RME;87.5703747542;85.3409681743;89.8062924794;87.925526578;85.3525824744;90.2863510326;88.1794380587;86.8374788016;88.4754941697;97.1905627635;98.7539784655;2021-10-26 00:00:00-RME
2021-10-26;RWT;85.5042268936;83.4258305681;88.1785719375;86.7401205978;84.4304793959;89.5871720367;85.548298573;84.6225056833;85.8053081832;97.7047734463;98.7147011915;2021-10-26 00:00:00-RWT
2021-10-28;RSD;93.5271700215;92.9702615339;94.1023432456;94.7414232494;94.6024702435;94.8669187866;90.529314525;92.030282638;89.7982628646;92.6563683849;96.8075539568;2021-10-28 00:00:00-RSD
2021-11-08;RME;92.4789340931;90.3774345225;94.6085183103;93.0837394159;90.9909508248;95.014537855;91.9929685502;89.8661971831;92.4646985317;97.8286555079;98.8126072185;2021-11-08 00:00:00-RME
2021-11-09;RSD;93.6579862723;94.2584533536;93.0368075315;93.9924869764;95.0677410594;93.0221776287;90.0920344456;92.1480156148;89.0752895753;95.8076765374;98.5585585586;2021-11-09 00:00:00-RSD
